hour,node_id,load,temp,storm_active,failed_in_next_hour
0,2,47,17.637279709279767,0,0
1,2,37,19.217397837799908,0,0
2,1,47,17.391105415364265,0,0
3,2,45,20.586941382656427,0,0
4,2,39,19.392860690984943,0,0
5,3,34,19.716580963249886,0,0
6,3,34,19.86646259086459,0,0
7,4,26,23.29983988957429,0,0
8,1,71,22.900544500169246,0,0
9,2,72,23.478785468436794,0,0
10,2,77,37.94561684178209,0,0
11,0,59,37.00960487009311,0,0
12,2,71,43.23808007940777,0,0
13,0,60,28.912488234370834,0,0
14,0,50,27.42417534636042,0,0
15,2,66,27.69294684608052,0,0
16,1,62,18.031948631381546,0,0
17,4,66,23.702954153843972,0,0
18,2,47,18.56899366801463,0,0
19,3,20,23.443864404650284,0,0
20,1,42,20.693652899168278,0,0
21,0,42,19.482142958426774,0,0
22,3,31,24.354376438553103,1,0
23,1,24,16.349606157231065,0,0
0,2,32,20.610055935418046,0,1
1,1,25,22.220866084279454,0,0
2,1,42,21.213880524242082,0,0
3,0,43,23.013613395937153,0,0
4,2,32,22.548431457780566,0,0
5,3,23,16.98937148641556,0,0
6,0,30,22.619810753140502,0,0
7,3,41,22.225052417068113,0,0
8,0,51,22.124759949456184,0,0
9,3,50,15.844160823211075,0,0
10,2,57,42.90695730431135,0,0
11,2,78,33.452652195278134,0,0
12,2,56,27.850420481656254,0,0
13,2,51,35.64294976904522,0,0
14,1,79,42.44251450320477,0,1
15,2,63,35.467589672228854,1,1
16,1,69,19.831754151033397,0,0
17,4,75,19.32304673182921,0,0
18,2,49,22.872257086903254,0,0
19,3,38,23.747132603802893,0,0
20,2,29,18.199412655728526,0,0
21,1,23,23.55651645154964,0,0
22,0,38,16.36345723478227,0,0
23,0,39,21.10524481817504,0,0
0,3,20,24.741448764186053,1,0
1,2,29,24.594610826976176,0,0
2,1,32,15.323106417291289,0,0
3,0,46,18.358496543343836,0,0
4,4,42,17.959720121897227,1,0
5,1,31,22.189599828826797,0,0
6,1,35,18.197314537898258,0,0
7,4,45,15.466809849392662,0,0
8,0,55,15.298614852089656,0,0
9,2,54,15.409161523198305,0,0
10,0,53,30.76931529529485,0,0
11,4,71,34.78579991023238,0,0
12,2,52,38.41527870725385,0,0
13,1,52,37.78213511581175,0,0
14,3,71,35.27068621742825,0,0
15,2,71,26.178338259461228,0,0
16,3,78,18.3663777898891,0,0
17,0,63,20.205405389984456,0,0
18,3,44,19.064300171621806,0,0
19,2,28,18.87948694681913,0,0
20,1,41,24.47783637913906,0,0
21,4,41,19.485877088679096,0,0
22,0,45,18.00206919648471,0,0
23,2,38,19.191360345538854,0,0
0,0,37,24.59525032627942,1,0
1,3,49,19.743029218874586,0,0
2,0,48,22.924737650470387,0,0
3,3,31,19.511631936753574,0,0
4,4,41,20.725818045861065,0,0
5,4,25,20.727648955121538,0,0
6,0,28,18.40802501414481,0,0
7,2,23,17.431382161284063,0,0
8,4,66,20.1506547851214,0,0
9,4,70,24.619550660016255,0,0
10,2,72,43.61179294248311,0,0
11,1,69,44.86184237371925,0,0
12,1,78,40.430317505203526,0,0
13,3,51,44.017551192218136,0,1
14,0,52,37.39845198234195,0,0
15,0,57,32.32505092541898,0,0
16,1,65,15.888115423732094,1,0
17,2,68,15.471172195547357,0,0
18,0,38,17.828214207889108,0,0
19,1,32,21.51829052752685,0,0
20,3,33,17.2486296738884,0,0
21,4,46,22.840902097045543,0,0
22,2,31,19.835843831503443,0,0
23,3,25,15.718181584481627,0,0
0,1,20,23.38390730363152,0,0
1,0,37,18.665444893936844,0,0
2,4,24,16.093579683260604,0,0
3,2,31,15.04864633133979,0,0
4,3,35,20.669294348641625,0,0
5,4,24,23.806667962009726,0,0
6,2,49,17.28643969116695,0,0
7,3,38,21.475739783454436,0,0
8,1,64,15.405653643334205,0,0
9,1,55,22.590558002668672,0,0
10,2,62,41.00506143711398,0,0
11,2,50,27.277312704263956,0,0
12,4,71,28.474341946962646,0,0
13,4,71,40.16304349724998,0,0
14,0,52,36.48920949601903,1,1
15,4,58,29.603792397662705,0,0
16,2,69,23.72511703733603,0,0
17,2,59,22.376884969530426,0,0
18,1,26,17.422798580786804,0,0
19,1,33,20.76103604895874,0,0
20,1,44,23.235536019762336,0,0
21,4,28,24.43549584833826,0,0
22,4,36,19.11942845738643,0,0
23,1,31,18.347422817618632,0,0
0,3,48,17.467900239928653,0,0
1,1,45,20.004543872616264,0,0
2,0,26,24.695674013614198,0,0
3,0,48,24.717432051547583,0,0
4,2,40,20.09668765514636,0,0
5,2,39,17.274545938709107,0,0
6,3,25,22.498098784121254,0,0
7,4,38,20.54653606124534,0,0
8,1,70,17.917112862060787,0,0
9,1,51,18.04080559305643,0,0
10,2,68,36.318603844434186,0,0
11,3,52,33.588744917359,0,0
12,2,53,37.17544377876362,0,0
13,0,50,43.63460377976642,0,0
14,2,63,34.192355065918775,1,0
15,0,55,38.681342264046634,0,0
16,4,78,19.313411714661207,0,0
17,4,68,15.438808274053052,0,0
18,0,38,18.26786640560164,0,0
19,2,22,15.766380333065706,0,0
20,4,22,23.144897332664424,0,0
21,2,30,15.39161851246121,0,0
22,3,25,18.507942691683997,0,0
23,3,35,20.662345020828642,0,0
0,1,33,22.6620043935452,1,0
1,4,31,16.62825467400076,0,0
2,4,41,15.607949997572762,0,0
3,2,32,16.981988336970623,0,0
4,1,36,23.307316211100378,0,0
5,3,46,16.484659718763098,0,0
6,0,38,17.781105893008746,0,0
7,0,33,16.204901193285025,1,0
8,2,65,18.950431665068297,0,0
9,1,75,20.68767953430419,0,0
10,0,70,41.66448164435499,0,0
11,2,79,31.935530592198727,0,0
12,3,59,30.258565799303238,0,0
13,3,67,35.66438497736413,0,0
14,4,77,28.637463345163326,0,0
15,3,78,41.354801146782755,0,0
16,1,76,17.566307200184465,0,0
17,3,67,16.07787516596403,0,0
18,0,21,16.01429848079223,0,0
19,4,31,17.197314937371974,0,0
20,2,40,15.31156002411849,0,0
21,1,39,15.017249989680913,0,0
22,3,33,16.136036337305587,0,0
23,1,32,16.879693284606752,0,0
0,2,25,21.091214156491503,0,0
1,2,22,23.56127794225958,0,0
2,4,43,15.874342302571915,0,0
3,3,49,22.909044195618034,0,0
4,3,26,21.377686857956217,0,0
5,0,44,21.963604205062442,0,0
6,4,30,23.147882436523144,0,0
7,4,27,24.99657862063698,0,0
8,1,74,19.8327621501639,0,0
9,0,72,15.152661495894348,1,1
10,2,58,28.014063476968932,0,0
11,3,64,41.43456150975291,0,0
12,0,56,31.47120199111993,0,0
13,2,73,25.82589272055726,0,0
14,2,55,44.5469098777935,0,0
15,4,79,28.274637010843776,0,0
16,3,70,16.960070833118728,0,0
17,3,58,20.9132218366303,0,0
18,0,46,17.763808787846315,0,0
19,1,26,20.17269250759154,0,0
20,3,27,22.04328769986492,0,0
21,2,33,21.25055591680777,0,0
22,4,32,15.498629687029483,0,0
23,0,46,23.576385965409944,0,0
0,4,43,18.760681985197397,0,0
1,1,24,17.24985668012018,0,0
2,3,47,20.97908461323751,0,0
3,3,25,18.0242467647011,0,0
4,0,28,24.071280835742776,0,0
5,4,24,21.05925240030651,0,0
6,2,45,16.53942894548752,0,0
7,0,30,18.522430997908597,0,0
8,1,56,15.285122323643641,0,0
9,3,59,16.263693650023942,0,0
10,0,70,37.10385282009527,0,0
11,0,50,40.96233187753515,0,0
12,4,68,31.652175725708407,1,1
13,4,65,33.26098114153338,0,0
14,2,79,33.39264792077406,0,0
15,4,79,38.56091238717691,0,0
16,3,72,21.444301470232677,0,0
17,4,72,24.191982054383853,0,0
18,3,36,21.96615552487272,1,0
19,3,48,18.865693050560964,0,0
20,1,44,16.271694198805566,0,0
21,4,28,23.825234686144757,0,0
22,2,49,22.336795015250306,0,0
23,0,49,20.897156819657965,0,0
0,0,24,21.259527286506106,0,0
1,2,34,16.479704890700017,0,0
2,1,23,20.95755613305907,0,0
3,3,23,19.200062176113413,0,0
4,2,40,24.601810181043277,0,0
5,2,36,15.800331397201386,0,0
6,3,41,24.961304837055724,0,0
7,0,49,24.414956123507356,0,0
8,3,57,22.797311264981783,0,0
9,3,64,23.325125147767384,0,0
10,1,60,38.41535034871609,0,0
11,2,79,29.602625405761046,0,0
12,3,59,41.82527486328852,1,1
13,4,72,28.00619986324406,0,1
14,0,58,33.836808354297794,0,0
15,1,59,27.65011886284473,0,0
16,4,51,21.23195902248241,0,0
17,3,50,15.885724128564648,0,0
18,4,45,18.93222175663293,0,0
19,1,41,18.17535924753346,0,1
20,3,25,16.717586001549122,0,0
21,0,20,16.28459474121307,0,0
22,4,37,20.871094064092972,1,0
23,0,32,23.604826542685984,0,0
0,0,22,24.68266441617814,0,0
1,3,32,15.461651644120785,0,0
2,1,31,23.26524564045564,0,0
3,4,32,17.77806801081859,0,0
4,4,46,22.687119734206433,0,0
5,3,38,17.147969189653736,0,0
6,2,27,19.6965426405895,0,0
7,3,25,21.005102874395494,0,0
8,0,79,23.41513401440092,0,1
9,3,69,22.734375934230222,0,0
10,3,55,34.68502757343207,0,0
11,1,50,37.69667186129103,0,0
12,3,56,44.27964242992226,0,0
13,3,73,29.145950232535295,0,0
14,4,55,31.87905298274439,0,0
15,1,78,30.321982156424458,1,1
16,2,75,22.622857990754426,0,0
17,3,69,23.381832860654804,1,0
18,0,38,20.976179243005316,0,0
19,2,39,17.849568232717246,0,0
20,2,44,23.106194648769872,0,0
21,0,33,17.910232900313847,0,0
22,1,42,15.724829663503812,0,0
23,0,37,17.838737049645612,0,0
0,4,36,16.963687075709075,0,0
1,0,29,23.08097967771598,0,0
2,0,33,24.411725488645395,0,0
3,2,31,21.67483614447563,0,0
4,4,29,23.246652143879608,0,0
5,4,46,16.63325536067358,0,0
6,0,28,22.302090514311544,0,0
7,4,20,19.685135524667878,0,0
8,3,70,19.206466458317802,0,0
9,0,67,23.787232577375153,1,0
10,2,78,25.789462969310858,1,0
11,1,77,36.30132503450763,0,0
12,0,56,28.826571395745162,0,0
13,3,75,25.30403833261105,0,0
14,2,73,25.453408514414097,0,0
15,3,54,36.28528080337138,0,0
16,3,55,18.556295076633337,0,0
17,0,74,21.86069962634789,0,0
18,4,34,23.190497077442007,0,0
19,3,22,23.50583814920936,0,0
20,3,25,19.706144232108716,0,0
21,4,31,17.365316885768962,0,0
22,4,42,17.047555113071915,0,0
23,1,43,21.042431159681083,0,0
0,2,49,23.901278449046448,1,1
1,3,43,23.197971961872543,0,0
2,3,21,18.361417205667486,0,0
3,1,25,23.35084029710219,0,0
4,4,24,22.815963311525024,0,0
5,0,31,16.802558108061366,0,0
6,3,43,23.768938537450904,1,0
7,3,49,24.368084399947996,0,0
8,3,79,20.066941053455835,0,0
9,3,69,16.866693892461004,0,0
10,0,71,28.223183618959023,0,0
11,4,75,44.33026735326996,0,0
12,3,58,40.400460798883884,0,0
13,0,67,39.46791538971004,0,0
14,3,66,36.94051825767917,0,0
15,1,62,36.8768911562905,0,0
16,4,69,18.430043321892075,0,0
17,2,79,20.39258363661215,0,0
18,0,22,22.191825518059286,1,0
19,3,31,15.953099310938924,0,0
20,4,36,22.866727712979664,0,0
21,3,30,19.982506315204635,0,0
22,2,31,19.071566062284877,0,0
23,1,38,16.526710833540285,0,0
0,2,39,23.019766352273894,0,0
1,4,43,22.95731118538991,0,0
2,2,32,20.598889554515345,1,1
3,2,43,15.442394787322376,0,0
4,1,24,22.235594493039827,0,0
5,2,43,20.09229013601339,0,0
6,1,47,23.082015165998534,0,0
7,3,22,15.548676692589327,0,0
8,2,77,21.40988236814045,0,0
9,0,78,16.32069334307933,0,0
10,2,54,35.87743136481137,0,0
11,2,54,35.45353128502402,0,0
12,1,75,25.34289271274551,0,0
13,0,67,39.18840016365853,0,0
14,4,70,29.256918541054105,0,0
15,2,64,34.53029697154264,0,0
16,2,77,19.62044104582831,0,1
17,3,52,15.226221951350178,0,0
18,1,44,21.46350147597248,0,0
19,3,29,24.56219699543409,0,0
20,1,29,22.930043795470098,0,0
21,1,35,23.946460586651938,0,0
22,4,41,23.595575257612083,0,0
23,4,24,18.45428666880941,0,0
0,0,44,16.809891837556354,0,0
1,1,46,18.930188557640967,0,0
2,1,40,18.192655125391877,0,0
3,3,44,23.457298632202626,0,0
4,4,23,23.612129444279695,0,0
5,4,45,20.011215439708746,0,0
6,1,20,15.659397579619677,0,0
7,1,29,16.039048863193234,0,0
8,1,55,16.901371936566644,0,0
9,0,69,16.23887034322264,1,1
10,3,62,41.75001036344018,0,1
11,1,50,30.375958878025934,0,0
12,3,61,38.19607401190289,0,0
13,4,70,39.80154375521581,0,0
14,3,74,33.486846336343866,0,0
15,3,78,37.19876497143227,0,0
16,3,57,18.644201060836835,0,0
17,0,51,19.572456891386246,0,0
18,0,34,17.02294772233425,0,0
19,2,49,24.483051060078093,0,0
20,0,32,20.920702995447478,0,0
21,1,20,23.574044677737888,1,1
22,2,34,18.40286934037236,0,0
23,4,24,18.024032224203182,0,0
0,4,40,23.30977153077363,0,0
1,0,44,16.751404884414523,0,0
2,2,41,15.133946541240876,0,0
3,0,38,23.35504915097522,0,0
4,4,44,21.165004315312245,1,1
5,2,28,16.352908177115726,0,0
6,0,30,17.04554592346229,0,0
7,2,49,16.997435220504027,0,0
8,1,79,23.687194510068213,0,0
9,0,67,20.087365416060866,0,0
10,1,72,44.786225267795785,0,0
11,2,73,43.54180078253707,0,0
12,1,72,33.14221681926853,0,0
13,3,66,33.21503765974458,0,0
14,3,78,34.132170997330284,0,0
15,0,62,44.39190274171658,0,0
16,2,60,24.48099969929945,0,0
17,3,74,19.443308759223846,0,0
18,4,30,20.071199044256957,0,0
19,0,22,15.71311185266926,0,0
20,4,39,20.180123594136585,0,0
21,4,25,18.538593065573295,0,0
22,2,28,21.451658752530463,0,0
23,2,45,17.293957148772638,0,0
0,4,30,18.90128193445811,0,0
1,1,41,20.51993915083696,0,0
2,3,28,22.93378137445365,0,0
3,2,35,21.1818478112353,0,0
4,3,43,22.514814234436752,0,0
5,0,28,21.85398589285494,0,0
6,3,23,24.07357228217434,0,0
7,3,28,23.52587331777101,0,0
8,2,70,20.344060876522,0,0
9,3,78,17.00773507548348,0,0
10,3,75,33.62995931876205,0,0
11,1,57,33.29048978685959,0,0
12,0,53,34.3855628949511,0,0
13,3,54,25.812759445921696,0,0
14,3,67,41.802981193494105,0,0
15,0,75,44.793269037943936,0,0
16,2,53,21.369087410151312,0,0
17,0,55,17.60454404633883,0,0
18,2,38,22.147002629592414,0,0
19,2,41,21.2225572244364,0,0
20,2,41,18.07757413100662,0,0
21,2,20,20.563198371949817,0,0
22,2,21,20.225307567384977,0,0
23,2,48,20.847979267690533,0,0
0,1,47,19.19383081049264,0,0
1,4,25,22.062742897392745,0,0
2,4,33,24.239820725234583,0,0
3,0,29,20.88909663961764,0,0
4,2,22,18.602094451425145,0,0
5,4,22,24.41930428647124,0,0
6,0,34,16.112694102623774,0,0
7,3,24,17.592559900929086,0,0
8,1,70,23.536519434997306,0,0
9,4,53,22.192181153230642,0,0
10,3,50,44.55584024956889,0,0
11,0,79,29.384693672480058,0,0
12,1,51,29.055410566883342,0,0
13,4,62,42.321153711222266,1,0
14,2,66,29.24403626412617,0,0
15,1,65,44.28292414237135,0,0
16,1,79,19.562534869204026,1,0
17,2,50,18.681975901814955,0,0
18,3,30,22.01837057765543,0,0
19,4,26,21.745457187913527,0,0
20,0,32,22.383168717425654,0,0
21,1,31,16.47364140001813,0,0
22,4,21,17.038066807764697,0,0
23,2,44,23.37610552574446,1,0
0,1,37,15.32501068035818,0,0
1,3,27,22.501621448909162,0,0
2,4,28,15.763964676130843,0,0
3,2,44,20.357911517529793,0,0
4,2,31,24.25183242401454,0,0
5,0,33,23.94193350919174,0,0
6,3,46,18.727003027178796,0,0
7,3,21,19.097268418695094,0,0
8,4,57,21.49623393410711,0,0
9,3,75,21.802135410693914,0,0
10,4,57,42.99665376612697,0,0
11,0,70,25.367267472280034,0,0
12,1,52,35.1773330764771,0,0
13,0,76,32.69302342844171,0,0
14,2,65,34.046426083718146,0,0
15,1,57,30.728646785311845,0,0
16,1,73,16.584543355847842,0,0
17,4,73,18.55036734280638,0,0
18,2,47,21.814239539896167,0,0
19,0,44,23.493255380374503,0,0
20,4,28,24.905361279651334,0,0
21,0,41,18.177645799891355,0,0
22,4,49,23.12587049941653,0,0
23,3,24,23.68144023249037,0,0
0,2,27,23.729813604533756,0,0
1,2,35,19.118878018542745,1,0
2,2,27,23.438000377594467,0,1
3,4,25,24.96614389720261,0,0
4,1,37,16.709513213355823,0,0
5,4,46,20.86593715558938,0,0
6,0,43,15.737753562152403,0,0
7,0,24,18.870334459080627,0,1
8,1,76,23.358382428862274,0,1
9,0,61,22.71740742892448,0,0
10,3,57,26.098068423755247,0,0
11,2,58,28.610044334976344,1,1
12,1,78,39.78224330945401,0,0
13,0,50,33.79269896433997,0,0
14,3,73,44.46850605437172,0,0
15,4,56,25.47470458600287,0,0
16,3,57,15.581710080514949,0,0
17,1,63,16.270638558636392,0,0
18,2,39,18.292969401645507,0,0
19,4,24,18.728971622321833,0,0
20,2,35,16.098037101817617,0,0
21,4,38,22.79973053811136,0,0
22,1,42,16.621829000189663,0,0
23,1,26,15.432884045069116,0,0
0,0,22,23.432707280413503,0,0
1,2,42,22.135575001288956,0,0
2,3,30,16.35711055760491,0,0
3,1,39,24.789038999378253,0,0
4,4,22,15.789527178904827,0,0
5,4,22,21.068259800631125,0,0
6,1,42,19.24122730135512,0,0
7,0,40,24.241744250726406,0,0
8,4,53,23.11460041390766,0,0
9,1,59,16.992391702275775,0,0
10,3,77,37.576236257143705,1,0
11,4,63,44.192184017162944,0,0
12,4,73,31.213523868007908,0,1
13,3,73,33.44563477496419,0,0
14,3,50,26.38370587267263,0,0
15,3,52,30.32513549804147,0,0
16,3,77,17.80144731621642,0,0
17,3,77,19.563883990375384,0,0
18,3,20,21.548673343659523,0,0
19,4,30,24.420586463985813,0,0
20,3,42,20.23218642486746,0,0
21,4,49,21.47667696378019,0,0
22,0,40,15.699801654126714,0,0
23,0,47,23.881377639232408,0,0
0,4,40,18.44870852527022,0,0
1,2,49,17.597736184291406,0,0
2,1,35,17.048826939832033,0,0
3,0,46,19.012545468188193,0,0
4,3,26,19.011405193726294,0,0
5,2,21,24.264625932808826,0,0
6,0,41,17.14768296482259,0,0
7,3,43,18.703496023240824,0,0
8,2,64,20.79459263944044,0,0
9,2,75,17.564113451274775,0,0
10,0,51,44.988719074646966,0,0
11,2,65,42.30666037004404,0,0
12,0,57,30.447343680441072,0,0
13,3,64,41.62166324782234,1,0
14,0,52,32.24410665184555,0,0
15,4,59,40.13590662234763,0,0
16,4,59,22.53674870144519,0,0
17,1,53,24.76211711371645,0,0
18,0,37,22.817676318478586,0,0
19,0,41,20.911376034296097,0,0
20,0,39,16.89667233900358,0,1
21,1,35,19.221724148314212,0,0
22,2,29,18.42177930461859,1,0
23,2,21,19.749464021162428,0,0
0,1,20,18.194525993150318,0,0
1,3,41,20.759056891545775,1,0
2,0,48,20.731557898243402,0,0
3,2,24,21.108564915407893,0,0
4,4,29,15.144016723727276,0,0
5,0,47,21.686780218947806,0,0
6,2,35,23.973893884791647,0,0
7,0,49,20.10685577473201,0,0
8,2,67,16.988649592613896,0,0
9,1,71,22.366388538428875,0,0
10,0,74,40.776267085881074,0,0
11,1,75,37.94736342447271,0,0
12,4,56,44.467434270971324,0,0
13,0,54,34.598420993574166,1,0
14,0,62,27.198282867220414,0,0
15,4,60,34.55147473354298,0,0
16,3,72,19.8125420769193,0,0
17,1,63,21.54718766343056,0,1
18,4,40,15.311567810940366,0,0
19,0,42,19.351710833570834,0,0
20,4,25,24.83532688278972,0,0
21,2,39,15.79982790083121,0,0
22,4,40,23.885863574444656,1,0
23,1,43,21.163578387028544,0,0
0,0,22,22.20910671929859,0,0
1,4,41,23.82268153098498,0,0
2,3,43,19.957428691556547,0,0
3,3,37,21.49706941319853,0,0
4,4,35,18.42366367909602,0,0
5,2,39,15.438879125400986,0,0
6,4,39,15.677057736982345,0,0
7,1,26,20.196872447116917,0,0
8,1,53,15.048603166172581,0,0
9,1,75,17.988429024999135,0,0
10,4,77,36.124392620204546,0,0
11,0,62,37.29066529047581,0,0
12,3,61,42.73172296421936,0,0
13,0,51,43.27266512450218,0,0
14,1,52,38.49543924311844,0,0
15,0,79,33.973367539937094,0,0
16,2,76,16.62248187569879,0,0
17,0,53,23.97584377567712,0,0
18,1,48,18.555311475138215,0,0
19,0,25,18.069626640232144,0,0
20,4,37,18.9108916252261,0,0
21,4,26,21.20417077818791,0,0
22,1,47,22.1602951342653,0,0
23,2,33,23.60494674056224,0,0
0,3,35,21.274709526493535,0,0
1,2,32,22.993603437874793,0,0
2,4,48,22.817450467283464,0,0
3,1,48,20.41634750535276,0,0
4,2,28,15.556623711433852,0,0
5,2,49,19.031073628004165,0,0
6,1,49,24.40108086294181,0,0
7,1,39,15.427155743038913,0,0
8,4,51,21.419303217447343,0,0
9,1,56,17.579089729635953,0,0
10,0,59,30.480996583751786,0,0
11,4,63,33.03000660117173,0,0
12,4,51,40.816899337355224,0,0
13,3,67,38.33757798936335,0,0
14,3,75,43.801385799292305,0,0
15,2,62,44.25857038731785,1,0
16,4,64,18.04636114237669,0,0
17,0,53,16.827139957589708,0,0
18,2,35,19.643843278667475,0,0
19,4,36,23.932228581968527,0,0
20,1,30,17.77523529117846,0,0
21,3,25,17.517299023140946,0,0
22,0,35,24.652071902902946,0,0
23,1,49,23.48155285073666,0,0
0,3,35,17.25716484844803,0,0
1,4,31,15.070500847242405,0,0
2,4,21,17.11759423063503,0,0
3,0,40,18.974373609532662,0,0
4,4,30,18.689064786857145,0,0
5,4,48,17.847803280388774,0,0
6,4,36,17.717791837545555,0,0
7,3,35,15.077738567378066,0,0
8,1,56,23.811046937490108,0,0
9,1,70,15.760453524065994,0,0
10,1,75,36.0806078501243,0,0
11,3,77,32.240619691942655,0,0
12,3,68,41.16586443360017,0,0
13,0,63,42.493112589561534,0,0
14,2,53,36.93377941421593,0,0
15,3,66,31.29279192013779,0,0
16,2,72,24.49434166193865,0,0
17,4,56,21.40308812854341,0,0
18,0,48,20.353959373666363,0,0
19,0,32,18.766354079195995,0,0
20,4,47,19.42480474902404,0,0
21,1,27,17.838883936745383,0,0
22,1,27,18.186823195564756,0,0
23,0,34,16.6430419283949,0,0
0,3,34,15.45456045433774,0,0
1,2,21,21.458163606523172,0,0
2,4,47,16.171043543936072,0,0
3,0,20,21.32653603791466,0,0
4,3,45,15.516011257678374,0,0
5,2,35,21.40853796127245,0,0
6,0,23,19.753273363358208,0,0
7,2,38,23.29529917764831,0,0
8,2,78,18.28435799558971,0,0
9,3,55,19.344301470382536,0,0
10,0,66,43.33228905607869,0,0
11,0,75,35.089820040724945,0,0
12,0,59,37.83153040567463,0,0
13,3,77,36.168166265349846,1,0
14,1,78,43.139745835323495,0,0
15,0,62,27.705813994266343,0,0
16,4,71,24.543619717986505,0,0
17,4,70,18.665115271142824,0,0
18,1,31,20.96999626795595,0,0
19,0,26,15.37940522141531,0,0
20,2,20,24.197286092058583,0,0
21,1,46,22.917737496822255,0,0
22,3,23,20.573760987783093,0,0
23,2,44,15.978906113100198,0,0
0,1,44,16.31741493041479,1,0
1,3,28,15.128312504166434,0,0
2,2,23,22.969433462651,0,0
3,3,29,15.04027542729132,0,0
4,4,23,20.58671482726526,0,0
5,2,23,16.052719291066783,0,0
6,2,33,22.41995057310084,0,0
7,3,37,23.24421664355491,0,0
8,3,79,24.12338470713316,0,0
9,3,69,16.069333484104952,0,0
10,4,66,39.21118193611745,0,0
11,2,64,36.22376876237042,0,0
12,0,59,43.215864934560415,0,0
13,1,73,25.987520311433915,0,0
14,1,74,27.57446060961346,0,0
15,4,52,33.8520626011954,0,0
16,2,57,22.47063984400308,1,1
17,1,73,23.70400320579765,0,0
18,3,31,24.762847704060256,0,0
19,2,35,24.676554424411705,0,0
20,1,22,16.058621076056056,0,0
21,2,47,24.426800772279073,0,0
22,2,25,19.484242344676883,0,0
23,2,32,17.630296339899076,0,0
0,1,22,24.64079303674737,0,0
1,1,31,20.0374360917385,0,0
2,0,24,24.819667467771836,0,0
3,0,39,18.86580989337601,0,0
4,0,39,22.43322250658305,0,0
5,1,28,22.68707789422875,0,0
6,2,32,24.21241011467123,0,0
7,4,26,15.636959498734559,0,0
8,1,75,18.366261103640245,0,0
9,1,60,16.066402665680506,0,0
10,0,71,29.40066186776161,0,0
11,3,66,44.62489662665812,0,1
12,2,67,25.614327279082133,0,0
13,0,72,28.91641981707175,0,0
14,3,78,40.84269181171473,0,0
15,1,71,39.11404809069021,0,0
16,3,53,22.69431308812413,0,0
17,2,52,18.776230944928052,0,0
18,2,32,24.393893073167707,0,0
19,1,46,18.33409029707673,0,0
20,2,20,20.389688957928204,0,0
21,0,35,22.347016966806454,0,0
22,3,33,18.627231954551746,0,0
23,0,38,15.512968746685369,0,0
0,2,44,24.49847305524792,0,0
1,1,43,21.209523750945785,0,0
2,4,44,15.455261855561414,0,0
3,1,41,21.210742631812447,0,0
4,4,40,16.23309054495061,0,0
5,3,23,24.826900689261283,0,0
6,3,23,17.8603376138135,0,0
7,0,31,18.164810748602367,1,0
8,2,68,15.987821422095042,0,0
9,4,78,15.836228045326292,0,0
10,1,54,31.423821978319648,0,0
11,2,56,34.14949817232253,0,0
12,3,54,34.60925650662993,0,0
13,4,51,40.345004088433484,0,0
14,2,65,43.37839351704477,0,1
15,0,55,36.76153936466104,0,0
16,2,65,23.468025456072464,0,0
17,4,75,15.892026521623155,0,0
18,1,23,21.79579444274475,0,0
19,0,23,20.71552047069458,0,0
20,3,26,15.399323477139713,0,0
21,0,34,23.091474446508784,0,0
22,3,29,18.246991529720503,0,0
23,0,25,15.735899559406654,0,0
0,3,21,18.256216999370213,0,0
1,0,20,24.6516455674396,0,0
2,3,33,23.152963124878116,0,0
3,3,33,16.00501628874292,0,0
4,1,33,15.733421408113315,0,0
5,4,25,24.956490644653442,0,0
6,3,37,21.931066450784794,0,0
7,0,45,16.88208511345296,0,0
8,2,54,19.719141574589962,0,0
9,2,61,21.223134928456464,0,0
10,2,72,38.49610959211646,0,0
11,3,77,27.390077602228008,0,0
12,0,73,36.15477478999619,0,0
13,3,67,35.043404781265295,0,0
14,2,73,30.010652820478178,0,0
15,4,58,38.98597277133638,0,0
16,4,77,17.12942164564489,0,0
17,1,57,18.408896388027163,0,0
18,0,44,23.562725093712164,0,0
19,0,48,18.510634681488998,0,0
20,3,24,15.995969568309164,0,0
21,1,40,23.95409052505091,0,0
22,0,26,18.236440553011363,0,0
23,0,35,20.204485110647887,0,0
0,1,49,18.511962000461743,0,0
1,3,23,23.663482221212163,0,0
2,2,39,23.61195200782217,0,0
3,4,25,24.163532574037692,0,0
4,0,35,15.995661958794878,0,0
5,1,29,19.90162562014405,1,1
6,1,43,17.490989108095974,0,0
7,1,43,17.798040359294028,0,0
8,1,54,21.156241021978428,0,0
9,1,57,18.280843576140555,0,0
10,4,79,25.863321449305758,0,0
11,3,65,39.60413301455889,0,0
12,2,70,33.11589747089104,0,0
13,4,72,32.928263577370515,0,0
14,3,77,25.28429529969833,0,0
15,3,59,34.89361623412815,0,0
16,0,57,23.308462645756144,0,0
17,2,52,22.52990597772695,0,0
18,2,34,18.753951117163137,0,0
19,4,25,18.15617513916883,0,0
20,3,32,16.750185562770017,0,0
21,3,34,20.787605172122323,0,0
22,2,27,19.02483824488592,0,0
23,0,23,22.25074818253391,0,0
0,2,20,16.838322037159372,0,0
1,3,40,20.68759976502134,0,0
2,0,42,19.560529701669026,0,0
3,3,23,20.70866031641058,0,0
4,2,25,15.806857589465153,0,0
5,3,46,16.64918551166662,0,0
6,4,38,22.97340276340186,0,0
7,4,40,17.950939833229114,0,0
